Name,Code,Type,Desc
FID_SDSL,9162,R,所得税率
FID_WTFSFW,9163,I,委托方式范围
FID_ZDJSBZ,9164,I,自动计算标志
FID_JYLBFW,9165,C,交易类别范围
FID_TJZQS,9166,I,统计周期数
FID_JJZHCD,9167,I,基金帐号长度
FID_JYMCD,9168,I,交易码长度
FID_SQBHCD,9169,I,申请编号长度
FID_JJZHSCFS,9170,I,基金帐号生成方式
FID_JYZHQZ,9171,C,交易帐号前缀
FID_KYJJZH_GR,9172,C,可用基金帐号_个人
FID_KYJJZH_JG,9173,C,可用基金帐号_机构
FID_FEDZZT,9174,I,份额对帐状态
FID_HBDZBZ,9175,I,合并对帐标志
FID_FEDZXM,9176,I,份额对帐项目
FID_FEDZFS,9177,I,份额对帐方式
FID_FJYGHLB,9178,I,代理非交易过户类别
FID_JGSCRGZDZJ,9179,R,机构首次认购最低金额
FID_GRSCRGZDZJ,9180,R,个人首次认购最低金额
FID_GRZJRGZDZJ,9181,R,个人追加认购最低金额
FID_JGZJRGZDZJ,9182,R,机构追加认购最低金额
FID_GRZDRGZJ,9183,R,个人最低认购金额
FID_JGZDRGZJ,9184,R,机构最低认购金额
FID_GRSCSGZDZJ,9185,R,个人首次申购最低金额
FID_JGSCSGZDZJ,9186,R,机构首次申购最低金额
FID_GRZJSGZDZJ,9187,R,个人追加申购最低金额
FID_JGZJSGZDZJ,9188,R,机构追加申购最低金额
FID_GRSHZDFE,9189,R,个人赎回最低份额
FID_JGSHZDFE,9190,R,机构赎回最低份额
FID_GRCCZDFE,9191,R,个人持仓最低限额
FID_JGCCZDFE,9192,R,机构持仓最低限额
FID_SHSYTS,9193,I,赎回顺延天数
FID_HLHKTS,9194,I,红利到款延迟天数
FID_GRZDZHFE,9195,R,个人最低转换份额
FID_JGZDZHFE,9196,R,机构最低转换份额
FID_SGJSBZ,9197,I,手工结算标志
FID_TADM,9198,C,基金公司代码
FID_FQRDM,9199,C,发起人代码
FID_FXZFE,9200,R,发行总份额
FID_GLRDM,9201,C,管理人代码
FID_JJJC,9202,C,基金简称
FID_JJQC,9203,C,基金全称
FID_JJJZ,9204,R,基金净值
FID_DFJJDM,9205,C,对方基金代码
FID_RGFS,9206,I,认购方式
FID_RGJS,9207,I,认购基数
FID_SGJS,9208,I,申购基数
FID_TGRDM,9209,C,托管人代码
FID_TDLX,9210,I,通道类型
FID_MODULE_ID,9211,I,模块ID
FID_ZKLX,9212,I,折扣类型
FID_ZKL,9213,R,折扣率
FID_DXBS,9214,C,对象标识
FID_DXLB,9215,I,对象类别
FID_BDKHBZ,9216,I,本地开户标志
FID_DJYY,9217,I,冻结原因
FID_FRXM,9218,C,法人姓名
FID_DZDLB,9219,I,对帐单类别
FID_FRZJLB,9220,I,法人证件类别
FID_FRZJBH,9221,C,法人证件编号
FID_JBRXM,9222,C,经办人姓名
FID_JBRZJLB,9223,I,经办人证件类别
FID_JBRZJBH,9224,C,经办人证件编号
FID_YSQBH,9225,C,原申请编号
FID_ZJJSLX,9226,I,资金结算类型
FID_YYRQ,9227,I,预约日期
FID_JJZH,9228,C,基金帐号
FID_JJZHXM,9229,C,基金帐户姓名
FID_XSDM,9231,C,销售代码
FID_TJDM,9232,C,统计代码
FID_JJFL,9233,I,基金分类
FID_GRZGCYBL,9234,R,个人最高持有比例
FID_JGZGCYBL,9235,R,机构最高持有比例
FID_MRFS,9236,I,认购申购默认方式
FID_KYSL,9237,I,可用数量
FID_WTFE,9238,R,委托份额
FID_YYBZ,9239,I,预约标志
FID_ORDERS,9240,I,订单顺序号
FID_DFJJZH,9241,C,对方基金帐号
FID_DFJYZH,9242,C,对方交易帐号
FID_DFWDH,9243,C,对方网点号
FID_DFXSSDM,9244,C,对方销售商代码
FID_PZDM,9245,C,品种代码
FID_DFSFFS,9246,I,对方收费方式
FID_GHYY,9247,I,过户原因
FID_JJSL,9248,R,基金份额数量
FID_LJWYCS,9249,I,累计违约次数
FID_LXWYCS,9250,I,连续违约次数
FID_QQCS,9251,I,欠缺次数
FID_SCKKRQ,9252,I,上次扣款日期
FID_MYKKRQ,9253,I,每月扣款日期
FID_SGJE,9254,R,申购金额
FID_SCSGZDJE,9255,R,首次申购最低金额
FID_SGZDJE,9256,R,申购最低金额
FID_CONTENT,9257,C,内容
FID_TITLE,9258,C,标题
FID_GGLB,9259,I,公告类别
FID_JYZH,9260,C,交易帐号
FID_TALSH,9261,C,TA流水号
FID_QRRQ,9262,I,确认日期
FID_QRFE,9263,R,确认份额
FID_QRJE,9264,R,确认金额
FID_DLF,9265,R,代理非
FID_SHF,9266,R,赎回费
FID_YHS,9267,R,印花税
FID_ZFE,9268,R,总份额
FID_DJFE,9269,R,冻结份额
FID_KYFE,9270,R,可用份额
FID_DZRQ,9271,I,到帐日期
FID_SFHLJE,9272,R,实际红利金额
FID_HLZJE,9273,R,红利总金额
FID_FHDWFE,9274,R,分红单位份额
FID_FHJJFE,9275,R,分红基金份额
FID_ZTZFE,9276,R,再投资份额
FID_DJZTZFE,9277,R,冻结再投资份额
FID_YJKBFS,9278,I,佣金捆绑方式
FID_ZFHJE,9279,R,总返还金额
FID_HGRQFCJE,9280,R,回购融券付出金额
FID_HGRZSRJE,9281,R,回购融资收入金额
FID_RQGHSRJE,9282,R,融券购回收入金额
FID_RZGHFCJE,9283,R,融资购回付出金额
FID_HLPFJE,9284,R,红利派发金额
FID_PGJKJE,9285,R,配股缴款金额
FID_SGZQFC,9286,R,申购中签付出
FID_ZQDFJE,9287,R,债券兑付金额
FID_ZZLGJE,9288,R,转债零股资金
FID_BYSJE,9289,R,买应收金额
FID_SGKFC,9290,R,申购款付出金额
FID_SGKSR,9291,R,申购款收入金额
FID_SYSJE,9292,R,卖应收金额
FID_WGHZJ,9293,R,未购回资金
FID_WHSGK,9294,R,未回申购款
FID_BRKHSL,9295,I,本日开户数量
FID_BRXHSL,9296,I,本日销户数量
FID_MCDXSL,9297,I,卖出抵消数量
FID_MRDXSL,9298,I,买入抵消数量
FID_SGCJSL,9299,I,申购成交数量
FID_SHCJSL,9300,I,赎回成交数量
FID_FEMXLSH,9301,C,份额明细流水号
FID_FEDZRQ,9302,C,份额到帐日期
FID_ZJDZRQ,9303,C,资金到帐日期
FID_FHDJFE,9304,C,分红冻结份额
FID_FEYE,9305,C,份额余额
FID_RGJE,9306,R,认购金额
FID_SHFE,9307,I,赎回份额
FID_BRBD,9308,R,本日变动金额
FID_XYJKFSJE,9309,R,信用借款发生金额
FID_XYJKYE,9310,R,信用借款余额
FID_FILEZAP,9311,I,文件压缩
FID_MZZL,9312,C,面值种类
FID_QX,9313,I,期限
FID_DQBH,9314,C,当前编号
FID_DFJG,9315,C,债券兑付价格
FID_FXED,9316,I,债券发行额度
FID_FXSL,9317,I,债券发行数量
FID_TS,9318,I,天数
FID_SXFL,9319,I,手续费率
FID_YQLL,9320,I,逾期利率
FID_TGFL,9321,I,托管费率
FID_LJJZ,9322,D,基金累计净值
FID_MWFSY,9323,D,每万份收益
FID_NSYL,9324,D,基金年化收益率(%)
FID_TGJE,9325,I,债券购买金额
FID_DBGBH,9326,C,代保管编号
FID_DBGRQ,9327,I,代保管日期
FID_DFJE,9328,D,兑付金额
FID_DFLX,9329,D,兑付利息
FID_DFGY,9330,C,兑付柜员
FID_DFYYB,9331,C,兑付营业部
FID_GSRQ,9332,I,挂失日期
FID_NBDM,9333,C,债券代码
FID_DBGGY,9334,C,代保管柜员
FID_DBGYYB,9335,C,代保管营业部
FID_NF,9336,I,年份
FID_XQJE,9337,D,现券金额
FID_DBBC,9338,I,代表变差
FID_XQBC,9339,I,现差变差
FID_DBGBD,9340,I,代保管变动
FID_XQBD,9341,I,现券变动
FID_DBGSJ,9342,C,代保管时间
FID_GSSJ,9343,C,挂失时间
FID_DFSJ,9344,C,兑付时间
FID_PLRQ,9345,I,派利日期
FID_PLSJ,9346,C,派利时间
FID_DBGJE,9347,C,代保管金额
FID_TGBD,9348,C,托管变动
FID_SCDBG,9349,C,上次代保管
FID_SCXQ,9350,C,上次现券
FID_SCTG,9351,C,上次托管
FID_PZSM,9352,C,品种说明
FID_QYBZ,9353,I,签约标志
FID_QYJJDM,9354,C,签约基金代码
FID_DXDM,9355,C,短信代码
FID_DXMC,9356,C,短信名称
FID_JJFXDJ,9357,I,基金风险等级
FID_KHQR,9358,I,客户确认标志
FID_GRRGSGDBZGJE,9359,R,个人认购申购单笔最高金额
FID_GRRGSGDTZGJE,9360,R,个人认购申购当天最高金额
FID_MCDJSL,9361,C,卖出冻结数量
FID_JGRGSGDBZGJE,9362,R,机构认购申购单笔最高金额
FID_JGRGSGDTZGJE,9363,R,机构认购申购当天最高金额
FID_LCCPBZ,9364,I,基金理财产品标志
FID_CDYY,9365,C,撤单原因
FID_MRBDRQ,9366,I,买入变动日期
FID_MCBDRQ,9367,I,卖出变动日期
FID_GRSHDBSX,9368,R,个人赎回单笔上限
FID_GRSHDRSX,9369,R,个人赎回当日上限
FID_JGSHDBSX,9370,R,机构赎回单笔上限
FID_JGSHDRSX,9371,R,机构赎回当日上限
FID_ZZHBM,9372,C,子账户编码
FID_QQLX,9373,C,期权类型
FID_BDZQLX,9374,C,期权标的证券型型
FID_MMFX,9375,C,期权买卖方向
FID_QQBDBQ,9377,C,期权备兑标签
FID_QQHYDM,9378,C,期权合约代码
FID_QQHYMC,9379,C,期权合新名称
FID_STEPEX,9380,C,STEP字段域
FID_ZJSJ,9381,R,昨结算价(期权)
FID_BDZSP,9382,R,期权标的昨收盘
FID_BDZXJ,9383,R,期权标的最新价
FID_QQLA,9384,R,看涨方向可开仓量
FID_QQLS,9385,R,看涨方向套保可开仓量
FID_QQSA,9386,R,看跌方向可开仓量
FID_QQSS,9387,R,看跌方向套保可开仓量
FID_CBM,9418,C,字符编码
FID_SDXLB,9451,C,适当性类别
FID_BJDZT,9500,C,报价单状态
FID_WJLZ,9501,C,问卷栏组
FID_WJLM,9502,C,问卷栏目
FID_DAFZ,9503,C,答案分值
FID_ZJYT,9504,C,资金用途
FID_LJSY,9505,C,累计收益
FID_YJSY,9506,C,预计收益
FID_RGSX_GR,9508,C,认购上限(个人)
FID_RGSX_JG,9509,C,认购上限(机构)
FID_ZXTBZ,9998,C,主系统标志
FID_PAY_LSH,30501,C,流水号
FID_ZFZH,30502,C,支付账号
FID_PAY_ZJZH,30503,C,资金账号
FID_YHBM,30504,C,银行编码
FID_YHKH,30505,C,银行卡号
FID_PAY_XM,30506,C,姓名
FID_ZJLX,30507,C,证件类型
FID_PAY_ZJBH,30508,C,证件编号
FID_JYLX,30509,C,交易类型
FID_PAY_ZY,30514,C,摘要
FID_PAY_WBLSH,30515,C,外部流水号
FID_FZJGBM,30516,C,分支机构编码
FID_TELNO,30518,C,电话号码
FID_YWBM,30520,C,业务编码
FID_REQMSG,30521,C,请求报文
FID_RESPMSG,30522,C,应答报文
FID_REQSURL,30523,C,前端请求地址
FID_RESPURL,30524,C,后台应答地址
FID_JYFHM,30525,C,交易返回码
FID_JYFHMXX,30526,C,交易返回码信息
FID_PAY_QSRQ,30527,C,清算日期
FID_RESPHTML,30528,C,应答页面
FID_IPADDRESS,30529,C,IP地址
FID_FJXX1,30530,C,附加信息1
FID_JYDDH,30531,C,交易订单号
FID_SHJC,30532,C,商户简称
FID_JYJE,30534,C,交易金额
FID_ZFJE,30535,C,支付金额
FID_FJXX2,30536,C,附加信息2
FID_SLFJYLSH,30537,C,受理方交易流水号
FID_YSQFJYLSH,30538,C,原申请方交易流水号
FID_YJYRQ,30539,C,原交易日期
FID_PCH,30541,C,批次号
FID_YJYDDH,30544,C,原交易订单号
FID_CXJG,30545,C,查询结果
FID_YQSRQ,30546,C,原清算日期
FID_YYSJ,30548,C,预约时间
FID_SQFJYLSH,30549,C,申请方交易流水号
FID_DDZT,30550,C,订单状态
FID_SPBH,30551,C,商品编号
FID_FSBZ,30554,C,发送标志
FID_TZRQ,30556,C,通知日期
FID_TZSJ,30557,C,通知时间
FID_QYXYH,30558,C,签约协议号
FID_PAY_JYRQ,30559,C,交易日期
FID_SPMC,30561,C,商品名称
FID_CZLSH,30564,C,冲正流水号
FID_YJYLX,30565,C,原交易类型
FID_JDJE,30568,C,解冻金额
FID_QRYZBZ,30570,C,强弱认证标识
FID_ZKBZ,30571,C,主卡标志
FID_PAY_YWKM,30573,C,业务科目
FID_PAY_SRJE,30574,C,收入金额
FID_PAY_FCJE,30575,C,付出金额
FID_PAY_JSRQ,30576,C,交收日期
FID_DRCKBZ,30577,C,当日存款标志
FID_PAY_CPDM,30578,C,产品代码
FID_BCZHYE,30583,C,本次账户余额
FID_OLDMM,30585,C,旧密码
FID_VERIFY_DXYZM,60024,C,短信验证码
FID_PAY_ZJLY,60027,C,资金来源
FID_TBRQ,60034,C,同步日期
FID_TBSJ,60035,C,同步时间
FID_WBKYZJ,60036,C,外部可用资金
FID_WBKQZJ,60037,C,外部可取资金
FID_WBZZC,60038,C,外部总资产
FID_JFZH,60039,C,缴费账号
FID_JFDWH,60040,C,缴费单位号
FID_ZDHM,60041,C,账单号码
FID_ZDQTXX,60042,C,账单其他信息
FID_ZDCXJYLSH,60043,C,账单查询交易流水号
FID_ZDCXJYRQ,60044,C,账单查询交易日期
FID_SFQDJYLSH,60045,C,缴费渠道交易流水号
FID_ZDXXXX,60046,C,账单详细信息
FID_DBED,60048,C,单笔额度
FID_DRED,60049,C,当日额度
FID_LSED,60050,C,临时额度
FID_EDLX,60053,C,额度类型
FID_QYSJ,60069,C,签约时间
FID_QYXM,60070,C,签约时留存的账户名称
FID_QYZT,60071,C,签约状态
FID_QYXX,60072,C,签约信息
FID_YSJYSXF,60073,C,应收交易手续费
FID_YFJYSXF,60074,C,应付交易手续费
FID_HFJSJE,60080,C,划付结算金额
FID_ZXJSJE,60081,C,正向结算金额
FID_CCJSJE,60082,C,差错结算金额
FID_NXJSJE,60082,C,逆向结算金额
FID_NXFHJSJE,60084,C,逆向返回结算金额
FID_ZHJSJE,60085,C,账户类结算金额
FID_PAY_ZJDJLSH,60100,C,资金冻结流水号
FID_FREEZE_CODE,60101,C,资金池接口调用结果
FID_XZJSJE,60102,C,销帐结算金额
FID_TZZT,60103,C,通知状态
FID_ZJDJLB,60104,C,资金冻结类别
FID_KHQD,60111,C,开户渠道
FID_RESPNAME,60114,C,密文串对应的属性名
FID_YWKMMC,60115,C,业务科目名称
FID_QRRZFS,60142,C,认证方式
FID_DXYZBZ,60143,C,短信验证标志
FID_DBED_KS,60147,C,单笔额度(快速认证)
FID_DRED_KS,60148,C,单日额度(快速认证)
FID_DBZCED,60122,C,单笔转出额度(强认证)
FID_DRZCED,60124,C,单日转出额度(强认证)
FID_DBZCED_KS,60151,C,单笔转出额度(快速认证)
FID_DRZCED_KS,60152,C,单日转出额度(快速认证)
FID_KHSM,60149,C,强认证开户说明
FID_DZSM,60150,C,资金转入到账说明
FID_KHSM_KS,60153,C,快速认证开户说明
FID_ZCDZSM,60154,C,资金转出到账说明
FID_ZZMS,6022,C,转账模式
FID_SBCL,6024,C,失败处理
FID_JHBZ,9510,C,激活标志
FID_XSSDM,30510,C,销售商代码
FID_SHH,30533,C,商户号
FID_MMGS,2071,C,密码格式
FID_XTLXQZ,2025,C,系统类型前缀
FID_LXDZ,2274,C,联系地址
FID_SF,60155,C,省份
FID_CS,60156,C,城市
FID_YT,60157,C,用途
FID_FKBZ,60158,C,付款标志
FID_KYXQ,60159,C,卡有效期
FID_CVV2,60160,C,CVV2
FID_HL,60161,C,汇路
FID_KHHLHH,60162,C,开户行联行号
UI_FID_MMLX,2016,C,密码类型
UI_FID_MM,2015,C,新密码
UI_FID_USERID,2002,C,客户号
UI_FID_MMGS,2071,C,密码格式
UI_FID_APPID,2030,C,运用ID
UI_FID_XTLXQZ,2025,C,系统类型前缀
UI_FID_ABOSS_JMLX,2121,C,密码加密类型
UI_FID_OLDMM,2017,C,旧密码
UI_FID_ZT,2003,C,账户状态
UI_FID_ZHH,2020,C,
UI_FID_ZHLX,2021,C,
FID_JFLX,60110,C,缴费类型
FID_BFJZH,60112,C,备付金账号
FID_FXFW,2275,C,发行范围
FID_BLRQ,2404,I,办理日期
FID_YHBH,2405,C,银行编号
FID_CYRDM,2407,C,参与人代码
FID_DFZHMC,4085,C,对方账户名称
FID_GJZH,30511,C,归集账户
FID_KSSQH,30512,C,开始申请号
FID_JSSQH,30513,C,结束申请号
FID_YLSH,30517,C,原流水号
FID_QDDM,30519,C,渠道代码
FID_DEHH,30540,C,大额行号
FID_DRLJZRJE,30562,C,当日累计转入金额
FID_DRLJZCJE,30563,C,当日累计转出金额
FID_DYLJZRJE,30566,C,当月累计转入金额
FID_DYLJZCJE,30567,C,当月累计转出金额
FID_DRLJZRBS,30579,C,当日累计转入笔数
FID_DRLJZCBS,30580,C,当日累计转出笔数
FID_DYLJZRBS,30581,C,当月累计转入笔数
FID_DYLJZCBS,30582,C,当月累计转出笔数
FID_JYLXMC,60260,C,交易类型名称
FID_PAY_CODE,507,C,标准返回码
FID_PAY_MESSAGE,508,C,标准返回信息
UI_FID_MESSAGE,508,C,返回信息
UI_FID_CODE,507,C,返回码
FID_PAY_BROWINDEX,763,C,起始历史记录索引值
UI_FID_UIDTYPE,2001,C,认证类型
UI_FID_USERTYPE,2004,C,用户类型
UI_FID_NAME,2005,C,名称
UI_FID_EMAIL,2006,C,电子邮件
UI_FID_NICKNAME,2007,C,用户昵称
UI_FID_ZJH,2008,C,证件号码
UI_FID_ZJLX,2009,C,证件类型
UI_FID_MOBILE,2010,C,移动电话
UI_FID_TEL,2011,C,电话号码
UI_FID_ORGID,2035,C,营业部编码
UI_FID_TIP,2047,C,提示信息
UI_FID_RZFS,2140,C,认证方式
UI_FID_LASTLOGININFO,2142,C,最后登录信息
UI_FID_NODYNAMIC_CODE,2309,C,禁用动态口令
UI_FID_JMFS,2444,C,加密方式
FID_PAY_ZFZH,30502,C,支付账号
FID_PAY_YHBM,30504,C,银行编码
FID_PAY_YHKH,30505,C,银行卡号
FID_PAY_ZJLX,30507,C,证件类型
FID_PAY_JYLX,30509,C,交易类型
FID_PAY_FQF,30510,C,发起方
FID_PAY_FSRQ,30511,C,发生日期
FID_PAY_FSSJ,30512,C,发生时间
FID_PAY_CLJG,30513,C,处理结果
FID_PAY_FZJGBM,30516,C,分支结构编码
FID_PAY_ZHLX,30517,C,账户类型
FID_PAY_TELNO,30518,C,电话号码
FID_PAY_CLSJ,30519,C,处理时间
FID_PAY_YWBM,30520,C,业务编码
FID_PAY_REQMSG,30521,C,请求报文
FID_PAY_RESPMSG,30522,C,应答报文
FID_PAY_REQSURL,30523,C,前端请求地址
FID_PAY_RESPURL,30524,C,后台应答地址
FID_PAY_JYFHM,30525,C,交易返回码
FID_PAY_JYFHMXX,30526,C,交易返回码信息
FID_PAY_RESPHTML,30528,C,应答页面
FID_PAY_IPADDRESS,30529,C,IP地址
FID_PAY_FJXX1,30530,C,附加信息1
FID_PAY_JYDDH,30531,C,交易订单号
FID_PAY_SHJC,30532,C,商户简称
FID_PAY_BZ,30533,C,交易币种
FID_PAY_JYJE,30534,C,交易金额
FID_PAY_ZFJE,30535,C,支付金额
FID_PAY_FJXX2,30536,C,附加信息2
FID_PAY_SLFJYLSH,30537,C,受理方交易流水号
FID_PAY_YSQFJYLSH,30538,C,原申请方交易流水号
FID_PAY_YJYRQ,30539,C,原交易日期
FID_PAY_JYFY,30540,C,交易费用
FID_PAY_PCH,30541,C,批次号
FID_PAY_QSDM,30542,C,券商代码
FID_PAY_ZFFS,30543,C,支付方式
FID_PAY_YJYDDH,30544,C,原交易订单号
FID_PAY_CXJG,30545,C,查询结果
FID_PAY_YQSRQ,30546,C,原清算日期
FID_PAY_YYRQ,30547,C,预约日期
FID_PAY_YYSJ,30548,C,预约时间
FID_PAY_SQFJYLSH,30549,C,申请方交易流水号
FID_PAY_DDZT,30550,C,订单状态
FID_PAY_SPBH,30551,C,商品编号
FID_PAY_TZXX,30552,C,通知信息
FID_PAY_EMAIL,30553,C,电子邮件
FID_PAY_FSBZ,30554,C,发送标志
FID_PAY_YXRQ,30555,C,有效日期
FID_PAY_TZRQ,30556,C,通知日期
FID_PAY_TZSJ,30557,C,通知时间
FID_PAY_QYXYH,30558,C,签约协议号
FID_PAY_LX,30560,C,类型
FID_PAY_SPMC,30561,C,商品名称
FID_PAY_HBLB,30562,C,划拨类别
FID_PAY_FSJE,30563,C,发生金额
FID_PAY_CZLSH,30564,C,冲正流水号
FID_PAY_YJYLX,30565,C,原交易类型
FID_PAY_JMLX,30567,C,加密类型
FID_PAY_JDJE,30568,C,解冻金额
FID_PAY_EN_YWKM,30569,C,业务科目
FID_PAY_QRYZBZ,30570,C,强弱认证标识
FID_PAY_ZKBZ,30571,C,主卡标志
FID_PAY_ZJMM,30572,C,资金密码
FID_PAY_DRCKBZ,30577,C,当日存款标志
FID_PAY_XGPZ,30579,C,相关品种
FID_PAY_XGZH,30580,C,相关账户
FID_PAY_NEWMM,30581,C,新密码
FID_PAY_FLAG,30582,C,标志
FID_PAY_BCZHYE,30583,C,本次账户余额
FID_PAY_FSYYB,30584,C,发生营业部
FID_PAY_OLDMM,30585,C,旧密码
FID_PAY_LCSLH,30586,C,流程实例号
FID_PAY_JGDM,30587,C,机构代码
FID_PAY_DZKHH,30588,C,对账客户号
FID_PAY_DZZJZH,30589,C,对账资金账号
FID_PAY_CLZT,30590,C,处理状态
FID_PAY_CSSJ,30591,C,超时时间
FID_VERIFY_CMD,60001,C,请求类型
FID_VERIFY_PID,60002,C,包序号
FID_VERIFY_RZZH,60003,C,认证账号
FID_VERIFY_YYBID,60004,C,营业部ID
FID_VERIFY_TXMM,60005,C,通讯密码
FID_VERIFY_XTXMM,60006,C,新通讯密码
FID_VERIFY_JYMM,60007,C,交易密码
FID_VERIFY_XJYMM,60008,C,新交易密码
FID_VERIFY_DTKL,60009,C,动态口令
FID_VERIFY_ZSZW,60010,C,证书指纹
FID_VERIFY_XML,60011,C,XML格式
FID_VERIFY_YDBZ,60012,C,应答标志
FID_VERIFY_YDXX,60013,C,应答信息
FID_VERIFY_CPBZ,60014,C,产品标识
FID_VERIFY_LYIP,60015,C,来源IP
FID_VERIFY_LYMAC,60016,C,来源MAC
FID_VERIFY_YJXX,60017,C,硬件信息
FID_VERIFY_TSJY,60018,C,同时校验
FID_VRIFY_RETMSG,60019,C,返回信息
FID_VERIFY_FWQIP,60020,C,服务器IP
FID_VERIFY_FWQDK,60021,C,服务器端口
FID_VERIFY_SJHM,60022,C,手机号码
FID_VERIFY_DXFDXX,60023,C,短信附带信息
FID_VERIFY_ZJHM,60025,C,证件号码
FID_PAY_ZHMC,60026,C,资金账户名称
FID_PAY_DJRQ,60028,C,登记日期
FID_PAY_ZZHBZ,60029,C,主资金账号标志
FID_PAY_ZHZT,60030,C,账号状态
FID_PAY_ZHYE,60031,C,账户余额
FID_PAY_DJJE,60032,C,冻结金额
FID_PAY_QTDJ,60033,C,其他冻结
FID_PAY_TBRQ,60034,C,同步日期
FID_PAY_TBSJ,60035,C,同步时间
FID_PAY_WBKYZJ,60036,C,外部可用资金
FID_PAY_WBKQZJ,60037,C,外部可取资金
FID_PAY_WBZZC,60038,C,外部总资产
FID_PAY_JFZH,60039,C,缴费账号
FID_PAY_JFDWH,60040,C,缴费单位号
FID_PAY_ZDHM,60041,C,账单号码
FID_PAY_ZDQTXX,60042,C,账单其他信息
FID_PAY_ZDCXJYLSH,60043,C,账单查询交易流水号
FID_PAY_ZDCXJYRQ,60044,C,账单查询交易日期
FID_PAY_SFQDJYLSH,60045,C,缴费渠道交易流水号
FID_PAY_ZDXXXX,60046,C,账单详细信息
FID_PAY_ID,60047,C,ID
FID_PAY_DBED,60048,C,单笔额度
FID_PAY_DRED,60049,C,当日额度
FID_PAY_LSED,60050,C,临时额度
FID_PAY_ZYED,60051,C,已用额度
FID_PAY_XGRQ,60052,C,修改日期
FID_PAY_EDLX,60053,C,额度类型
FID_PAY_QYLX,60067,C,签约类型
FID_PAY_QYRQ,60068,C,签约日期
FID_PAY_QYSJ,60069,C,签约时间
FID_PAY_QYXM,60070,C,签约时留存的账户名称
FID_PAY_QYZT,60071,C,签约状态
FID_PAY_QYXX,60072,C,签约信息
FID_PAY_YSJYSXF,60073,C,应收交易手续费
FID_PAY_YFJYSXF,60074,C,应付交易手续费
FID_PAY_QTFY,60075,C,其他费用
FID_PAY_JSJE,60077,C,结算金额
FID_PAY_LY,60078,C,来源
FID_PAY_GDJG,60079,C,勾对结果
FID_PAY_HFJSJE,60080,C,划付结算金额
FID_PAY_ZXJSJE,60081,C,正向结算金额
FID_PAY_NXJSJE,60082,C,逆向结算金额
FID_PAY_CCJSJE,60082,C,差错结算金额
FID_PAY_NXFHJSJE,60084,C,逆向返回结算金额
FID_PAY_ZHJSJE,60085,C,账户类结算金额
FID_PAY_CXBZ,60086,C,撤销标志
FID_PAY_DJLB,60087,C,冻结类别
FID_PAY_DJYE,60088,C,冻结余额
FID_PAY_JYSQH,60090,C,交易申请号
FID_PAY_KHH,60091,C,客户号
FID_PAY_KHQZ,60092,C,客户群组
FID_PAY_KHXM,60093,C,客户姓名
FID_PAY_KYZJ,60094,C,可用资金
FID_PAY_LOGINID,60095,C,登录ID
FID_PAY_NODE,60096,C,操作站点号
FID_PAY_ROWCOUNT,60097,C,记录数
FID_PAY_SORTTYPE,60098,C,排序方式
FID_PAY_YYB,60099,C,营业部ID
FID_PAY_FREEZE_CODE,60101,C,资金池接口调用结果
FID_PAY_XZJSJE,60102,C,销帐结算金额
FID_PAY_TZZT,60103,C,通知状态
FID_PAY_ZJDJLB,60104,C,资金冻结类别
FID_PAY_CXJE,60105,C,冲销金额
FID_PAY_STATE,60107,C,状态信息
FID_PAY_KSSJ,60108,C,开始时间
FID_PAY_JSSJ,60109,C,结束时间
FID_PAY_JFLX,60110,C,缴费类型
FID_PAY_KHQD,60111,C,开户渠道
FID_PAY_KHRQ,60112,C,开户日期
FID_PAY_XHRQ,60113,C,销户日期
FID_PAY_RESPNAME,60114,C,密文串对应的属性名
FID_PAY_YHMC,60116,C,银行名称
FID_PAY_ZRDZTS,60117,C,转入到账天数
FID_PAY_ZCDZTS,60118,C,转出到账天数
FID_PAY_RQKSSJ,60119,C,日切开始时间
FID_PAY_RQJSSJ,60120,C,日切结束时间
FID_PAY_DBZRED,60121,C,单笔转入额度
FID_PAY_DBZCED,60122,C,单笔转出额度
FID_PAY_LJZRED,60123,C,单日转入额度
FID_PAY_LJZCED,60124,C,单日转出额度
FID_PAY_ZRZYED,60125,C,转入占用额度
FID_PAY_CLRQ,60126,C,处理日期
FID_PAY_BDLSH,60127,C,本地流水号
FID_PAY_DZLX,60128,C,对账类型
FID_PAY_YWSQLSH,60129,C,业务申请流水号
FID_PAY_YSJE,60130,C,应收金额
FID_PAY_JSBZ,60131,C,交收标志
FID_PAY_LSH_ZJDJXM,60132,C,资金冻结项目流水号
FID_PAY_JSTS,60133,C,交收天数
FID_PAY_KQZJ,60134,C,可取资金
FID_PAY_FZLX,60135,C,分组类型
FID_PAY_LSH_ZJHBMX,60136,C,资金划拨明细流水号
FID_PAY_HGBZ,60137,C,回滚标志
FID_PAY_RZJG,60138,C,入账结果
FID_PAY_LSH_ZJDJXMMX,60139,C,资金冻结项目明细流水号
FID_PAY_STEP,60140,C,步骤
FID_PAY_YHKHMW,60141,C,银行卡号密文
FID_PAY_QRRZFS,60142,C,允许的认证方式
FID_PAY_DXYZBZ,60143,C,短信验证标志
FID_PAY_BDSX,60144,C,绑定属性
FID_PAY_ZCZYED,60145,C,转出占用额度
FID_PAY_CSMC,60146,C,城市名称
FID_PAY_DBZRED_KS,60147,C,单笔转入额度(快速认证)
